UserId,ItemId
384,2645 471 847 1197 1200 2527 2757 2464 2455 1770 2940 1474 2470 2312 2977 275 3040 2750 719 3142 1034 2841 2350 1295 1031 1185 3220 334 1614 2460 1443 2173 1132 346 1513 231 2651 1268 2726 2521 845 3231 2997 1455 2840 2320 296 2976 1343 964
385,485 1430 706 3142 1281 471 1197 2940 1195 2885 1386 457 2977 465 2086 865 2514 2464 2299 2312 117 1185 167 1200 1857 277 968 1034 2841 938 1063 2652 1942 2031 490 1673 1348 1295 496 1693 2470 2536 988 2831 2174 1614 3037 2783 2034 2547
386,3089 2724 2361 1922 1697 1529 2850 1237 3236 2318 1941 431 525 949 1362 2810 2193 98 1475 553 677 333 2741 2885 405 2167 2095 788 163 2824 2001 2380 1386 2800 2652 1152 1558 2022 2651 1417 750 521 1200 1956 2726 465 2576 2464 1195 1137
387,1195 471 1575 505 706 2455 1200 2464 2940 2885 465 490 275 1386 2022 2299 457 486 2470 1474 443 2351 2350 1307 231 663 719 1034 13 2514 2031 2977 938 2222 1812 384 2652 571 333 1871 697 1614 2902 1295 1455 1156 770 637 988 968
388,2464 1200 1770 2885 1386 2320 2470 1575 1956 1348 1193 2940 2022 2652 275 1474 2726 2537 2312 2541 2463 1784 333 517 100 1868 719 1198 750 3209 987 3229 1197 2946 2039 3032 2351 2810 1567 18 2350 988 3078 1455 1443 1195 1023 1196 1465 2179
389,958 431 2724 1034 2958 1922 333 1575 3118 294 1362 1377 1999 2193 949 2350 1941 525 3189 2361 1956 2380 2850 1804 3236 2885 1475 2786 553 307 1268 1197 2541 2651 231 1612 1410 2464 3001 1213 1129 1048 865 1852 2623 163 2824 2081 677 1200
390,2022 2885 2855 517 1195 1784 2351 1239 706 2750 2299 3241 1193 2537 2541 988 2649 454 1348 2127 3142 987 471 1185 1474 275 1443 1868 296 48 697 1818 719 505 644 2940 2198 2006 748 521 1737 2944 1402 91 1922 1307 945 231 814 1942
391,2129 825 2413 2866 335 2550 3241 1240 692 2113 1088 394 905 1117 676 710 2406 119 655 629 2841 714 829 3194 1596 155 1383 2392 2089 2316 3243 613 539 2652 1203 3142 2306 2470 2885 2362 990 337 1415 1200 2182 1336 1518 1195 1015 1855
392,968 2837 2940 2514 1167 2814 226 1407 697 3178 1648 92 2039 2537 1409 1092 494 275 2464 2536 2845 2031 2206 3026 2404 384 716 1455 2455 2007 639 3032 719 865 505 898 1218 1681 412 117 489 2568 290 2527 2299 767 1307 3078 1755 762
393,100 1714 2393 2964 272 1498 1396 521 2320 232 1612 255 1289 241 942 532 1602 1560 3145 2714 2933 2343 1106 192 957 2470 501 2236 738 2258 603 1736 945 3250 1748 3241 2963 2035 853 1348 3090 3130 2081 512 1922 1046 1280 2311 1770 1470
394,2875 272 706 2714 2111 517 1106 1498 3142 2393 465 1956 1736 2127 1602 702 2173 3087 2541 14 2977 2428 512 2688 2933 1239 596 3145 1396 2750 2616 1071 1200 845 2057 91 2963 1195 2339 720 1922 2754 266 1060 2651 738 2962 1269 942 1942
395,2959 825 3194 987 1002 1575 2306 1154 1224 119 2841 1896 1474 1325 2115 319 3241 629 1895 2977 1054 2474 2464 2392 856 2196 714 998 1317 2885 1686 31 2887 458 1005 3167 2129 1975 613 2957 2312 358 2546 2855 1964 2514 2631 2022 1197 1386
396,2529 964 1873 553 3008 1474 1861 1022 163 3189 2182 405 1575 1055 1804 865 2470 3220 1770 147 1429 1200 876 2087 2805 1681 231 98 1195 1784 2320 840 2466 1127 2726 2885 719 2652 1936 275 1837 2474 490 588 598 3150 869 2499 829 505
397,1956 2885 1200 1195 1386 2022 938 465 2529 865 2351 2464 2320 2652 2726 2350 644 2855 1272 2299 517 2470 2952 1812 2537 1868 100 719 702 2616 1113 945 275 2750 231 1443 79 1474 1567 1331 471 1455 2937 490 1185 3209 2179 2602 609 1871
398,2320 1200 938 1268 987 2470 1770 2464 2193 2652 1325 702 856 2350 1197 2182 719 517 100 1470 2312 2537 91 2805 2299 266 1193 714 3209 1991 2217 1861 1475 1195 405 1129 3210 1465 2651 457 1455 706 1336 1922 676 2810 1686 1797 1269 981
399,1455 1575 496 2514 1200 1949 1648 1193 384 1092 2885 2845 2030 2455 698 1407 1770 1386 294 494 1307 2547 2837 783 697 1693 1812 1755 3231 3127 3181 678 767 2193 762 3040 2206 2108 2351 716 706 780 2574 1195 2179 2034 1116 1405 2651 2380
400,847 443 2971 1272 2952 2455 1331 1195 277 2661 2538 2044 471 1720 490 1585 2521 486 571 13 933 593 2322 2444 2299 1614 294 706 2979 2795 2351 2757 1521 1723 2086 167 2767 2706 1343 1812 2845 1731 505 2127 856 1556 1110 2885 2592 2862
401,2786 2977 1861 3142 1213 845 2810 706 2869 2592 847 1082 1197 1048 958 2351 553 2885 756 3202 590 505 169 2225 465 1941 2299 2217 1268 2182 443 2855 2312 3229 2805 1386 170 2537 471 3189 2538 2464 954 697 259 1770 905 1812 1200 2417
402,2464 2940 770 465 3103 1386 3229 1770 1200 1193 2022 2470 1195 1336 2537 275 1120 1575 2320 2312 773 848 2371 3209 2031 1013 2351 1868 1197 1505 1348 1956 1663 1023 490 525 2039 697 1567 2108 1784 2867 2350 2652 2855 2463 702 750 517 2726
403,2320 2937 803 1818 521 868 1239 272 192 987 470 1106 1602 1289 3059 748 1071 644 479 3145 1714 2688 1722 2964 3209 1990 1195 14 596 2464 865 1857 1474 2111 2933 1942 2127 2171 2179 2428 1533 1185 115 296 1991 706 532 2393 938 1643
404,2855 1193 2940 2299 517 2312 865 3229 702 296 2514 697 2320 275 2750 2351 471 2470 1195 2541 333 1348 1307 1868 2350 719 117 3142 385 1465 2108 2652 2463 1681 231 491 380 2031 3127 1474 968 496 1290 1295 2066 3078 2841 1857 2039 1835
405,2940 2514 457 1197 2022 2885 2536 2299 333 2312 3178 702 663 1693 1185 1923 2222 1034 1200 1348 1673 2351 2537 505 865 275 3229 2470 1465 277 938 167 1307 706 968 2706 2039 517 1949 2034 2320 3037 2024 471 2031 1835 1505 3032 296 1868
406,255 1956 521 3209 1567 1818 702 1737 2012 1784 380 2470 748 2463 2198 2855 644 2035 2652 770 3073 2350 814 2351 18 987 2359 1348 2398 470 1197 865 1465 280 803 296 385 2888 1371 2537 1290 2940 1681 2179 1239 596 1498 1268 2875 275
407,2805 1575 231 1325 92 2299 117 2997 505 2928 275 1734 719 2193 981 2392 2007 384 1455 1681 1868 1755 1185 2537 1034 714 3106 3037 2312 471 1048 457 372 2514 2651 637 1200 2275 2455 2474 2855 2339 938 2837 712 698 2464 2833 294 976
408,2940 2885 1868 2463 2299 770 3078 1197 2547 2351 1443 457 609 3032 2179 1023 2470 2514 412 1474 1800 1336 505 3127 2750 231 945 3181 1812 2031 2536 2652 2814 2455 1102 938 117 1013 756 1673 3231 2222 783 2117 277 2946 637 3236 2706 1352
409,1465 2464 2754 2652 2171 1200 2312 2855 3209 1770 1185 2299 938 609 3148 275 1237 719 2435 2940 1868 2602 1071 3078 1991 2463 2937 1812 1560 697 1741 770 868 2024 2841 1268 1784 1567 14 3130 380 2964 644 3059 1455 1195 3178 479 505 333
410,2470 2652 465 266 1770 1197 2299 2111 2855 2541 1237 1922 1348 1034 1200 596 2127 803 748 3241 1737 2464 272 1268 2750 1529 470 2616 865 706 2179 1195 3142 1722 2841 1185 2875 1465 1533 945 964 2312 1857 2537 1498 697 275 2805 3189 938
411,2527 3176 2661 939 2685 2174 290 490 821 1012 1125 397 3193 334 1521 1575 485 1219 1765 2178 571 2149 1260 968 84 2645 865 2259 975 2795 2821 1200 275 2607 1474 2494 919 1868 2531 1770 1196 2651 231 465 1152 384 1681 2747 2464 358
412,1336 2977 1154 1002 2887 3210 954 2841 2631 1474 1975 710 1224 825 751 1596 1896 2959 319 1575 91 676 2930 505 2196 2306 1054 2431 2811 1895 231 613 1240 119 2546 3142 1531 2957 836 1117 2392 2474 1129 856 1964 2129 2297 1268 1203 2940
413,333 1949 2024 2403 3032 2108 2464 2547 968 1793 494 2463 750 1693 2005 1193 2537 417 1198 3127 1786 3229 2030 662 865 1059 1889 2706 2144 697 1648 226 1835 2549 2831 2837 1575 1196 594 3139 1681 2031 767 2007 1134 221 639 918 719 2034
414,2464 2022 2940 697 2312 1200 1193 1575 2222 2855 3229 277 457 2351 663 1770 2299 706 1185 1013 1956 1348 1474 2547 2652 988 2359 2031 2455 719 1336 2320 1923 2841 2514 702 3178 471 3078 1505 2750 417 18 2706 1465 333 1455 1307 1949 2350
415,2320 517 1443 2350 803 2652 296 470 2875 987 2182 1357 964 2937 2464 702 1197 2351 2551 346 2976 1714 3073 3236 3049 48 1800 280 2472 2649 3022 3241 232 942 380 1193 2127 1423 1396 2055 2696 1195 2111 2299 1575 3129 2651 1245 1939 1185
416,1575 1200 865 1681 1195 1185 637 505 2726 1474 465 706 1197 2464 2320 2855 1871 3142 2455 2470 741 1722 490 147 655 3040 1325 2652 1307 2350 2299 384 3220 2661 1268 1365 938 294 443 1784 2117 2971 1614 1755 2977 2940 1156 2921 457 517
417,2652 1200 697 1269 2127 655 1348 2182 988 545 517 3145 490 2111 3059 1784 1990 1185 1289 2088 1063 1239 241 512 2444 2962 170 2649 938 945 2464 1430 1857 1818 470 2971 3087 1942 2428 294 2933 1567 2750 45 1465 1268 454 1056 1681 1006
418,2805 2810 3189 553 1213 405 1558 1475 677 1861 1200 294 163 2299 590 2217 2885 2652 2651 2726 1034 865 1386 1152 2385 1984 964 545 231 2022 1195 712 598 465 275 475 1474 1137 719 1185 651 1197 2464 1922 1055 2537 2855 2312 876 150
419,422 2464 2783 176 2127 2086 2031 2922 296 2547 1693 1245 1657 706 2411 1023 417 331 457 338 1063 3209 1589 663 1197 654 496 2536 968 2299 2946 1956 18 760 1800 1034 1348 2455 1637 3182 2633 3159 3032 1102 173 333 2312 2537 1770 611
420,2431 1474 3241 987 856 1154 1861 1268 91 319 2217 2887 2811 1896 2631 2196 1002 505 2546 2262 2841 358 2885 2474 2470 1797 3142 1054 1129 553 825 2413 1386 2115 1325 2652 1117 1964 3210 2182 1197 2129 751 2810 1432 2297 2957 836 1006 1200
421,2885 465 2351 1197 2652 2855 1575 1200 1474 2464 865 1195 1185 1348 2312 2750 2299 3142 706 2977 471 1443 1737 697 1784 1857 490 1193 3209 521 1465 2179 1942 1812 2937 1290 2651 1567 1681 457 1755 91 1371 2455 2688 596 1325 644 2875 1156
422,2724 2602 3089 270 1922 1241 431 2270 3080 1804 935 3078 1389 1999 1024 2955 2800 651 677 2905 1200 1475 2087 2850 2163 1185 3150 1386 865 275 1923 1681 2350 435 231 2749 719 698 908 2496 702 1453 2365 577 2799 2652 2885 545 2312 1197
423,1082 2563 2786 625 3202 1272 2428 479 1110 2081 2799 3199 1728 2773 91 192 79 2343 631 1331 856 756 170 954 277 948 2820 1997 2522 958 2322 1197 431 2538 99 1026 1832 1542 1046 905 2264 3229 935 1292 1034 2817 2652 2885 2411 2173
424,2902 3079 1765 2455 3186 585 2174 2879 960 842 847 334 231 170 2795 2115 1365 706 401 3142 1005 1195 1672 2977 1891 1521 1720 593 370 1496 2282 13 2173 2275 571 213 2007 1130 372 294 1189 837 1533 622 2921 2939 2075 1298 295 0
425,1002 836 825 2546 2431 3210 2631 1054 458 2196 2887 2164 231 2811 2129 2959 613 1861 2306 2113 1325 905 2977 335 1686 1203 1240 1299 1964 155 692 539 629 714 3241 1895 2648 1797 1088 2262 876 2889 243 394 3221 2550 2970 987 2089 2866
426,3189 1575 1804 1048 2217 2652 2810 2470 231 1941 553 1386 2350 2977 1200 505 1531 2726 405 3241 1195 1770 2320 655 1474 2225 465 651 2022 2855 1197 2193 1325 1475 2351 590 865 545 964 490 598 2537 719 1755 845 98 275 2312 1868 294
427,2726 803 2688 2875 521 3241 868 3059 241 2179 2754 1990 1714 3145 470 266 1991 1770 1200 1060 2111 3148 1498 748 1371 1922 1071 1318 596 255 3087 1289 1575 2964 2855 865 2171 3091 1237 2874 1474 2428 1268 706 2464 2651 14 720 2714 1784
428,1185 2537 2117 275 1868 2845 1681 719 976 1575 1200 2688 1722 3040 3220 637 2351 1455 3031 3176 1196 1106 2726 2837 2940 1127 2885 2312 2392 231 1987 2460 702 2661 465 490 2022 1197 2464 1386 2555 3008 2320 1195 384 2470 2463 2039 968 2652
429,521 1371 2750 2616 470 1443 1239 957 1357 48 2012 115 814 2398 644 346 380 2551 1102 924 2883 2472 2351 491 2855 2986 1396 1973 532 2932 2384 168 3064 702 2933 3247 2819 3049 2696 2888 272 1800 988 3241 1423 2585 2861 1991 2147 1197
430,1575 1268 2182 1213 2470 1941 1200 3189 651 3142 1195 1804 1474 1770 865 505 294 490 2652 2193 405 231 590 2977 2320 1873 677 1868 2726 2350 2885 2385 734 2537 2809 1152 275 719 1386 706 98 1055 3220 1197 1558 465 1137 2474 471 2299
431,2885 1443 2320 2750 491 1567 2470 2726 644 296 1197 865 100 1575 1185 2350 2299 1800 2616 702 2652 3022 2012 987 2940 385 2312 1195 521 814 1818 2463 2351 2359 2537 1245 1060 275 938 2171 3073 454 1348 1579 1290 2198 719 1474 748 1681
432,697 2464 496 968 2823 275 1575 898 2039 3032 1193 417 465 1455 756 1386 1185 719 1348 1195 333 2814 2455 1793 3178 2463 3229 637 505 1770 1693 1197 2024 84 976 490 3248 2514 2845 706 485 226 2030 3031 1681 1715 988 2527 2470 3013
433,2724 2958 1770 98 1922 1200 2193 1377 2885 865 1941 938 431 2810 1386 275 949 545 465 2726 3189 1195 1197 2022 719 1185 2638 2270 2111 2464 1362 1956 2380 958 677 2652 2537 1048 307 1861 2602 1474 333 1475 490 2312 1213 231 525 1237
434,2198 2035 1737 272 2393 517 2616 1956 987 214 100 521 3233 14 2807 1402 2541 3209 1396 942 2351 2171 1071 1443 296 2470 644 380 2726 868 2841 2320 2384 1920 186 1942 3090 1197 2236 1857 2757 991 609 702 945 1901 2111 938 2875 1991
435,465 275 2940 719 2312 1784 1386 2885 1575 1193 2463 2022 1455 1681 1474 2320 1348 18 637 1443 3032 964 2351 697 988 2652 505 333 1197 490 2024 2117 1023 2299 517 3209 1268 3078 496 2855 2750 417 2031 968 2547 1949 1956 454 100 2810
436,910 1720 1731 1620 1602 2786 1452 1706 2923 2522 2075 571 2865 751 2173 170 2307 1781 1496 905 1054 2304 842 356 1298 328 2069 1594 2632 2977 2113 2879 704 2521 1006 1094 169 1272 766 1572 192 3223 468 954 2638 896 334 1082 1915 1379
437,1722 2874 3059 1991 2799 2223 2819 2022 517 1612 702 214 1770 1956 1737 3003 3087 987 2541 1200 1818 2964 2182 2616 1197 2216 470 748 1736 1348 910 465 266 1498 964 521 479 719 2855 713 1560 2393 945 2555 1306 1210 1315 2754 1060 1643
438,3189 651 1213 2810 2652 2651 1941 1055 1386 598 553 405 755 2934 1547 2499 2022 2470 1873 776 2072 2885 734 2350 3150 465 2726 2937 2855 1475 1912 582 2320 2809 1197 2869 3142 1152 1200 3209 3241 1048 1770 2111 490 1087 1804 964 1195 2176
439,1681 147 1196 698 719 2466 1784 2232 1455 2117 1200 1868 2087 3124 2537 3187 157 2039 3178 1837 783 1567 1575 2464 3220 840 3049 3032 2529 1057 280 1127 412 3040 465 2470 3078 637 100 2885 2940 2055 2024 1755 1685 2551 2845 3031 1722 1239
440,1200 2885 1185 1386 2022 465 2726 1770 1474 505 2652 2855 2320 1197 2464 2351 702 2470 637 2455 1195 471 1755 2312 2339 2350 2299 3142 100 517 2117 3040 2845 3241 384 741 3031 2474 294 3220 2007 783 988 1348 2525 1784 2232 1325 1106 1956
441,1200 91 868 1386 1289 987 2976 465 2006 2855 490 2688 1973 865 954 3142 1797 497 856 423 532 405 1964 1602 2750 2055 2398 1861 2651 2044 1722 644 443 2541 2176 2338 2413 1498 2537 2464 719 1185 2163 2616 170 1868 470 2805 988 2198
442,1200 2464 2299 2537 1575 865 517 1195 1770 1868 2312 457 938 2750 275 1185 719 1812 2940 1857 1956 1673 1307 3037 697 1474 1942 1156 1193 231 1443 2541 1295 1290 1818 1567 1784 644 117 770 2841 1465 2066 1681 987 1455 296 663 470 2127
443,1195 719 1770 1868 2299 2455 938 2320 1156 1474 2350 2470 3037 783 1295 1443 1034 277 454 2312 3142 2351 3220 457 1325 486 2652 490 2750 3186 3040 698 770 2661 988 2460 2115 46 361 385 2997 1614 363 609 2940 702 2541 2472 663 1268
444,231 505 1770 1681 1195 465 2885 471 2312 2470 1268 2320 783 2726 1386 2022 2855 2474 1197 1755 2652 3220 1784 2455 2299 1567 976 2350 490 706 1193 3142 2006 294 2805 2193 698 938 2940 3040 2115 443 358 2392 1812 981 2845 1871 454 2351
445,2299 2022 2855 2350 1942 1386 1307 277 1857 2652 3241 2470 987 2726 1200 1195 517 3142 1673 457 1770 1736 2541 231 3037 2464 702 2977 505 1871 1443 1956 1474 2066 1046 2455 1812 192 1290 100 1343 2127 1184 1737 275 856 719 170 2616 2537
446,1754 1749 859 417 1023 2012 338 2108 1657 2463 584 1944 3231 3054 491 1579 380 2574 2608 957 1059 753 517 2940 945 762 538 1352 2537 2351 573 465 2966 1386 1443 2750 1193 2547 496 56 596 1330 702 2441 2295 2602 3209 767 1956 255
447,751 919 1521 1001 1298 2976 486 346 454 593 505 2627 2977 847 1496 328 2470 2685 3162 2297 1474 2350 3142 1802 1715 294 1853 988 964 706 2338 2652 2173 1575 1770 450 1088 984 954 905 2398 2885 1795 585 2384 1861 1152 1200 2262 2521
448,319 1154 1224 1975 1317 1686 829 1861 825 876 1896 905 243 1002 2113 91 2115 2262 1240 231 2297 1117 553 692 2316 751 358 155 2182 2305 2959 2225 714 710 2089 2352 2406 3243 2385 505 2594 119 1596 676 2841 1383 1518 2193 1895 2362
449,2351 1197 1195 2855 2470 465 1770 490 1386 505 1868 938 2455 2940 471 1857 167 2652 2312 496 1307 2460 2977 1942 3142 2726 231 2651 296 2757 1295 1861 2031 1443 847 1348 1681 2750 3181 361 454 277 2117 2514 545 1956 2127 987 1529 1218
450,1200 2464 1195 2455 1185 2312 471 2885 637 1455 384 231 294 1197 2299 1681 2845 1474 2470 706 2855 2463 2320 3040 496 3142 783 2117 443 333 2726 1812 1193 2527 988 2661 1325 1348 2652 2651 2514 2031 2805 981 976 2193 1715 1034 457 486
451,2652 2182 1770 1185 275 465 2351 2688 2855 2537 517 1195 505 2455 2937 1868 1533 2464 1455 471 1239 1602 1325 1714 457 2805 2841 266 1818 3059 2874 2299 2902 697 2568 192 1990 521 384 945 1922 1137 1365 3189 1567 938 1737 964 3035 1942
452,2351 465 2652 2350 2470 1818 2855 100 2464 1737 470 3241 596 457 803 706 2616 987 1722 1060 1498 1575 2299 2750 3142 865 1185 2312 1237 1922 3148 1371 2127 2875 479 2537 3209 748 2171 938 266 697 272 1443 1106 2841 1193 1195 2182 275
453,706 1871 505 2350 1200 1195 2115 2455 655 275 719 842 2855 1307 1868 1386 2902 465 2885 2726 1770 2320 2652 3186 3241 1474 837 1185 443 170 938 856 2464 2537 1681 2470 1673 1455 714 2006 372 2921 277 1614 1156 954 637 1130 2312 702
454,2124 2525 98 1325 1984 231 2117 719 1000 384 1684 1150 2007 2306 2836 698 741 1868 678 1497 2985 358 522 2275 1127 2070 505 676 3176 553 598 714 147 1604 1213 3237 2476 372 1593 3118 234 1200 1214 828 403 829 3220 150 1752 1672
455,2810 1200 1575 1770 2885 2072 2320 734 1195 2350 2726 2470 2921 1474 651 1386 2652 2022 553 644 1185 598 1520 231 719 1567 865 964 3150 280 1861 3237 2474 876 1443 2805 3209 100 1784 856 405 3220 275 147 2176 2937 490 1197 517 1423
456,1761 1958 2117 1150 2966 2392 2791 2124 1455 678 384 3220 1113 1868 719 1127 2476 2178 3187 676 2661 741 371 1000 2306 960 3030 892 2007 1881 2833 2862 1203 895 1681 443 1196 2295 2193 1200 1057 1474 294 1214 1185 231 505 2671 2455 1421
457,821 471 2174 1430 2527 3041 2645 2855 2066 2685 2661 1422 1693 490 1575 2206 663 2845 2575 1405 2282 1673 1321 294 331 1295 2455 2795 176 1857 2627 706 2902 1156 290 1324 3207 948 333 1307 593 1556 1209 1619 2464 697 3109 1001 213 363
458,471 1871 2455 1614 3186 2902 1365 1119 719 3040 294 842 490 2795 231 1770 593 13 3220 1455 1130 1521 1056 1325 1765 2879 783 1185 741 960 2845 1115 372 3142 2527 1132 1001 2977 988 981 1915 2115 588 454 1684 2470 358 1556 1715 2291
459,2470 2805 3189 2810 2724 1922 1048 266 2885 163 1195 1152 1386 1861 981 465 2380 405 333 3089 1197 2193 2022 2958 2855 490 958 2652 525 3236 865 2464 2726 1237 2351 938 1804 2217 1475 3142 505 1055 590 2312 1697 1956 2361 431 1558 2537
460,3210 1896 319 2887 2129 2957 458 2977 2959 1975 2631 987 1686 91 2546 836 505 1470 655 1596 358 1861 1432 2297 2866 2262 394 876 2889 2413 2193 1299 1117 2316 2841 692 1129 613 2550 2113 1240 905 751 3150 710 3142 2217 25 239 155
461,1224 2474 856 319 1002 1975 2631 3210 676 358 2392 2977 1686 1896 2811 1964 2930 458 1325 2115 3241 876 2887 2164 91 2885 2841 2957 243 1054 1129 1317 1797 865 1088 335 714 394 836 629 2262 2413 1386 751 2470 2652 3150 1755 2464 1383
462,2940 2514 3178 865 1185 1949 496 2024 1348 1200 1023 2463 2299 417 465 2547 697 2885 1386 719 2706 1793 2108 968 1770 3229 3078 2039 770 2022 1034 3181 1197 2031 2180 3032 1681 2455 1956 702 1465 2351 3127 2814 2470 412 505 2845 663 294
463,505 1474 2977 1896 1325 2431 2115 1054 1154 836 1195 751 3142 2811 825 319 1861 335 2885 1197 714 2546 2887 1317 471 2297 458 2631 1336 1405 2474 655 1975 865 1200 2196 987 1386 2855 1185 2464 465 706 91 1268 676 905 3210 2022 2312
464,596 870 3091 2393 14 251 720 2754 517 3039 1237 1748 1991 1879 942 1289 2825 2963 230 603 936 2057 381 523 2311 2211 921 238 512 1318 2666 1306 2428 2802 853 738 788 2405 1180 405 1370 957 2216 1117 465 181 183 991 1280 1770
465,490 346 2652 471 1474 1567 865 2320 2885 706 1941 1213 465 3142 1871 2661 2977 1868 2006 2855 2937 100 294 1386 719 2022 275 2651 637 3241 231 1197 423 2111 2883 919 1001 2173 486 2455 1185 2398 571 2805 1720 847 358 2351 48 2464
466,1195 1575 2320 1784 443 2885 1567 1268 358 231 1185 100 637 2971 2661 856 465 1871 2810 2022 2351 1088 2474 294 147 1681 783 2217 2117 2521 2087 2688 1020 2551 2464 1325 1455 3186 2006 571 2472 486 2115 2182 2883 48 2546 384 1533 2862
467,2173 2350 2977 471 1197 1195 2652 170 1386 1871 2885 2022 1857 655 1295 842 1034 1575 465 2351 2470 2726 3186 505 331 910 2339 1200 277 1846 2320 296 231 192 644 2299 856 1020 1770 1474 2182 443 1349 2921 490 1673 3037 954 1365 2521
468,637 2537 2971 1455 1474 2726 1784 2320 2117 1681 3031 1567 2470 1185 1195 505 2455 384 1722 3147 706 988 465 2885 2652 1386 2966 231 1106 2022 3220 100 2464 471 443 3142 2463 3040 490 2283 2350 1761 2661 2351 698 2312 1113 2688 2862 147
469,2087 147 865 2320 651 1141 275 1474 2546 2431 1365 443 1349 2217 2966 1868 1681 2652 2555 2147 1455 2182 231 2163 115 98 2193 1520 1991 981 525 1784 2638 954 346 734 454 280 2070 2521 2232 2006 2971 1185 3124 2551 505 1362 372 2977
470,1575 1185 1197 2351 2464 2810 1106 1868 2855 964 231 505 1681 1239 2688 2541 1567 1348 490 1956 2312 987 2217 2651 2111 1213 3142 706 1941 1755 501 1861 2299 3189 405 1455 637 454 294 2940 471 1193 2474 2977 2750 783 938 988 2193 241
471,465 2464 1770 2312 1195 1868 1185 719 521 1474 938 2750 2754 697 471 1922 1498 231 1307 1443 1681 1784 1237 1942 1857 1567 3209 333 748 2111 2182 490 988 296 1268 2841 2977 1673 1239 609 2127 3148 637 2514 814 1643 2339 2971 1949 2024
